Customer_ID,Preferred_Data_GB,Preferred_Calls,Preferred_SMS,Preferred_Validity,Preferred_OTT,Budget_Range,Preferred_Speed
C02206,1.5,200,Unlimited,180,Netflix,High,4G
C02207,3.0,Unlimited,100,180,No OTT,Low,5G
C02208,2.0,100,100,28,No OTT,Low,5G
C02209,1.5,300,100,84,Amazon Prime,Medium,4G
C02210,1.5,300,Unlimited,28,No OTT,Medium,4G
C02211,3.0,Unlimited,50,56,No OTT,Low,4G
C02212,1.5,Unlimited,50,365,Amazon Prime,Low,5G
C02213,1.0,200,50,180,No OTT,Medium,5G
C02214,3.0,Unlimited,Unlimited,28,Netflix,Medium,4G
C02215,1.0,100,200,365,Netflix,Medium,5G
C02216,1.5,200,200,180,No OTT,Medium,5G
C02217,1.5,Unlimited,Unlimited,56,No OTT,Low,5G
C02218,3.0,100,200,180,Hotstar,Medium,4G
C02219,1.0,Unlimited,200,180,Amazon Prime,Medium,4G
C02220,2.0,300,200,84,No OTT,Low,4G
C02221,1.0,100,200,180,No OTT,Medium,5G
C02222,1.0,Unlimited,100,28,Hotstar,Medium,5G
C02223,2.0,300,100,56,Amazon Prime,High,4G
C02224,2.0,200,100,56,Hotstar,Low,4G
C02225,2.0,Unlimited,50,56,No OTT,High,4G
C02226,2.0,200,200,28,Netflix,High,5G
C02227,5.0,300,Unlimited,56,Amazon Prime,High,4G
C02228,1.5,Unlimited,Unlimited,56,Amazon Prime,Medium,4G
C02229,1.0,100,100,84,Hotstar,Medium,5G
C02230,3.0,200,50,365,Netflix,Low,5G
C02231,1.5,200,100,365,Netflix,Medium,5G
C02232,5.0,Unlimited,Unlimited,180,No OTT,Low,5G
C02233,1.5,300,50,56,Hotstar,High,5G
C02234,5.0,Unlimited,200,365,No OTT,Medium,4G
C02235,2.0,200,100,365,Hotstar,Medium,4G
C02236,1.0,Unlimited,Unlimited,28,No OTT,High,5G
C02237,5.0,200,50,180,Netflix,Medium,5G
C02238,1.5,100,100,56,No OTT,High,5G
C02239,1.0,300,Unlimited,28,No OTT,Medium,4G
C02240,2.0,300,Unlimited,56,No OTT,Low,5G
C02241,1.5,200,200,56,Amazon Prime,Medium,5G
C02242,5.0,300,50,28,No OTT,Medium,5G
C02243,1.5,300,100,180,Amazon Prime,Low,4G
C02244,1.5,200,100,365,Netflix,High,4G
C02245,5.0,100,100,56,No OTT,Medium,5G
C02246,2.0,Unlimited,100,180,Hotstar,Medium,4G
C02247,2.0,200,50,28,Hotstar,Low,5G
C02248,5.0,200,100,28,No OTT,Medium,5G
C02249,1.5,200,Unlimited,180,Netflix,Low,5G
C02250,3.0,300,100,56,Amazon Prime,Low,4G
C02251,2.0,200,100,56,No OTT,Medium,5G
C02252,1.5,100,50,28,Amazon Prime,High,5G
C02253,2.0,100,Unlimited,365,Amazon Prime,High,4G
C02254,5.0,200,200,28,Amazon Prime,Medium,4G
C02255,1.5,200,50,28,Hotstar,High,5G
C02256,5.0,Unlimited,100,365,No OTT,High,5G
C02257,5.0,Unlimited,100,28,Netflix,High,4G
C02258,3.0,300,50,84,Hotstar,High,4G
C02259,1.5,300,50,180,Hotstar,Low,5G
C02260,2.0,Unlimited,200,56,No OTT,Medium,5G
C02261,2.0,100,Unlimited,28,Hotstar,Medium,4G
C02262,1.5,Unlimited,Unlimited,365,No OTT,High,4G
C02263,1.0,Unlimited,200,180,Amazon Prime,Medium,5G
C02264,3.0,200,100,56,No OTT,Medium,4G
C02265,1.5,100,50,180,No OTT,Medium,5G
C02266,1.5,300,200,56,No OTT,Low,5G
C02267,1.0,200,Unlimited,28,Amazon Prime,High,5G
C02268,3.0,300,200,365,No OTT,Low,4G
C02269,1.5,100,200,365,Hotstar,Medium,4G
C02270,1.5,Unlimited,100,84,Hotstar,Low,5G
C02271,1.0,200,50,365,Netflix,High,5G
C02272,1.5,300,100,84,Netflix,High,4G
C02273,5.0,300,Unlimited,28,No OTT,High,4G
C02274,1.5,200,Unlimited,84,No OTT,Medium,4G
C02275,3.0,300,Unlimited,28,Hotstar,High,5G
C02276,5.0,300,100,28,No OTT,Low,5G
C02277,3.0,300,50,84,No OTT,Medium,5G
C02278,1.0,300,200,56,Netflix,High,5G
C02279,1.0,300,100,180,Hotstar,Low,5G
C02280,5.0,100,100,28,Netflix,Low,5G
C02281,1.5,100,200,84,Amazon Prime,Low,4G
C02282,2.0,200,50,56,No OTT,High,4G
C02283,5.0,200,100,84,No OTT,Medium,5G
C02284,5.0,100,50,180,Hotstar,Low,5G
C02285,5.0,100,200,56,Amazon Prime,Low,5G
C02286,2.0,300,200,365,No OTT,High,5G
C02287,3.0,200,200,28,Netflix,High,4G
C02288,1.0,200,50,56,Hotstar,Low,4G
C02289,5.0,Unlimited,100,84,Amazon Prime,High,4G
C02290,1.0,100,50,56,Netflix,Medium,4G
C02291,3.0,300,50,365,No OTT,High,4G
C02292,1.0,100,50,365,Amazon Prime,High,5G
C02293,3.0,300,50,56,No OTT,Medium,5G
C02294,1.5,Unlimited,Unlimited,84,Amazon Prime,High,5G
C02295,3.0,300,Unlimited,28,No OTT,High,4G
C02296,2.0,100,50,180,Netflix,Medium,5G
C02297,3.0,200,50,28,No OTT,Medium,4G
C02298,5.0,200,200,365,Netflix,Medium,5G
C02299,1.5,200,Unlimited,180,No OTT,Medium,4G
C02300,1.5,200,50,56,Amazon Prime,Medium,5G
C02301,2.0,Unlimited,100,84,Netflix,High,4G
C02302,1.0,Unlimited,200,28,Amazon Prime,Medium,5G
C02303,2.0,Unlimited,200,84,Amazon Prime,Low,5G
C02304,1.5,300,100,365,No OTT,Medium,4G
C02305,3.0,100,Unlimited,28,Amazon Prime,High,5G
C02306,1.5,300,100,180,Netflix,Low,5G
C02307,3.0,200,200,56,Netflix,Medium,4G
C02308,3.0,100,100,365,Amazon Prime,High,5G
C02309,2.0,200,200,56,Netflix,Medium,5G
C02310,1.0,300,Unlimited,180,No OTT,High,5G
C02311,3.0,200,200,56,Amazon Prime,High,5G
C02312,1.5,300,Unlimited,180,Amazon Prime,Medium,4G
C02313,5.0,300,50,28,No OTT,High,5G
C02314,1.0,300,Unlimited,84,No OTT,Medium,5G
C02315,1.0,200,50,180,Amazon Prime,Low,5G
C02316,1.5,Unlimited,50,84,Netflix,Low,4G
C02317,2.0,300,100,28,Amazon Prime,High,5G
C02318,1.0,100,200,180,No OTT,High,4G
C02319,1.5,300,200,365,Hotstar,Low,4G
C02320,2.0,300,100,28,Netflix,Medium,5G
C02321,1.5,300,Unlimited,56,Netflix,Low,4G
C02322,1.0,300,50,28,Netflix,Low,5G
C02323,3.0,100,200,28,Amazon Prime,Medium,5G
C02324,5.0,300,Unlimited,28,Netflix,Low,4G
C02325,2.0,100,50,56,Amazon Prime,Low,5G
C02326,2.0,200,100,84,Netflix,Medium,4G
C02327,1.0,200,200,180,Hotstar,High,5G
C02328,2.0,200,200,365,No OTT,High,5G
C02329,1.0,300,100,56,Netflix,Low,5G
C02330,1.0,Unlimited,200,28,Hotstar,Medium,4G
C02331,5.0,Unlimited,100,365,No OTT,Low,4G
C02332,5.0,Unlimited,100,180,Amazon Prime,Low,4G
C02333,3.0,Unlimited,Unlimited,28,Hotstar,High,5G
C02334,3.0,100,50,56,Amazon Prime,Medium,5G
C02335,2.0,300,200,365,No OTT,Medium,5G
C02336,3.0,300,Unlimited,365,No OTT,High,5G
C02337,5.0,Unlimited,50,84,Hotstar,High,5G
C02338,5.0,300,50,84,Netflix,Medium,4G
C02339,5.0,200,100,365,No OTT,High,5G
C02340,5.0,100,50,84,Netflix,Medium,4G
C02341,1.0,200,200,180,Netflix,Low,4G
C02342,1.5,Unlimited,Unlimited,180,No OTT,High,4G
C02343,1.5,100,200,28,Amazon Prime,High,5G
C02344,2.0,200,200,28,No OTT,Medium,5G
C02345,1.0,Unlimited,50,28,No OTT,High,4G
C02346,5.0,200,50,28,No OTT,High,5G
C02347,3.0,300,Unlimited,365,No OTT,Low,4G
C02348,1.5,Unlimited,50,84,Netflix,Low,4G
C02349,1.5,Unlimited,100,28,Hotstar,Medium,4G
C02350,3.0,100,50,28,Amazon Prime,High,5G
C02351,2.0,200,100,180,Amazon Prime,High,4G
C02352,3.0,300,200,180,Hotstar,High,4G
C02353,1.5,300,200,365,Netflix,High,5G
C02354,5.0,Unlimited,200,365,No OTT,High,4G
C02355,5.0,300,Unlimited,56,No OTT,Low,5G
C02356,3.0,Unlimited,100,180,No OTT,High,5G
C02357,5.0,200,100,56,No OTT,High,5G
C02358,1.0,Unlimited,100,180,Amazon Prime,High,5G
C02359,1.0,100,100,28,No OTT,Low,4G
C02360,3.0,Unlimited,Unlimited,180,No OTT,Low,5G
C02361,1.0,300,50,28,No OTT,Medium,5G
C02362,3.0,Unlimited,50,84,Netflix,High,4G
C02363,2.0,200,Unlimited,180,Hotstar,High,4G
C02364,5.0,200,50,28,Hotstar,High,5G
C02365,2.0,100,Unlimited,180,Amazon Prime,Low,4G
C02366,1.0,300,200,365,No OTT,High,4G
C02367,5.0,Unlimited,100,180,Amazon Prime,Low,5G
C02368,2.0,300,200,180,No OTT,Low,4G
C02369,2.0,100,100,365,No OTT,High,5G
C02370,3.0,100,200,56,Amazon Prime,Low,5G
C02371,3.0,200,Unlimited,180,Netflix,Low,4G
C02372,3.0,300,50,28,Hotstar,Low,4G
C02373,2.0,100,50,28,Hotstar,Medium,5G
C02374,1.5,Unlimited,200,180,Netflix,Low,5G
C02375,1.0,100,100,56,Amazon Prime,Medium,4G
C02376,3.0,200,100,28,Amazon Prime,High,4G
C02377,3.0,100,100,365,No OTT,Medium,4G
C02378,5.0,Unlimited,200,365,No OTT,Medium,5G
C02379,1.5,100,50,56,Amazon Prime,Medium,4G
C02380,3.0,Unlimited,100,56,Amazon Prime,High,4G
C02381,5.0,300,Unlimited,365,No OTT,Low,5G
C02382,1.5,100,100,56,Netflix,Medium,4G
C02383,3.0,200,200,84,Netflix,High,5G
C02384,5.0,100,200,56,Netflix,High,4G
C02385,5.0,100,50,365,No OTT,High,4G
C02386,5.0,Unlimited,100,180,No OTT,Low,5G
C02387,1.0,100,200,84,No OTT,Medium,5G
C02388,2.0,Unlimited,100,84,Netflix,High,5G
C02389,2.0,Unlimited,50,56,Netflix,Medium,4G
C02390,1.0,300,50,56,No OTT,High,4G
C02391,1.0,Unlimited,200,28,No OTT,High,5G
C02392,2.0,Unlimited,200,28,No OTT,Medium,4G
C02393,1.0,200,Unlimited,28,Hotstar,High,5G
C02394,2.0,300,Unlimited,28,Amazon Prime,Low,5G
C02395,2.0,100,200,365,No OTT,Medium,5G
C02396,1.5,200,50,28,Hotstar,Medium,4G
C02397,3.0,200,100,365,Amazon Prime,Medium,4G
C02398,3.0,100,100,365,Hotstar,High,5G
C02399,1.0,Unlimited,100,56,Amazon Prime,High,5G
C02400,1.0,200,200,28,Amazon Prime,Low,4G
C02401,5.0,300,Unlimited,84,No OTT,Medium,5G
C02402,5.0,100,200,180,Amazon Prime,Medium,4G
C02403,5.0,300,200,56,No OTT,Low,4G
C02404,3.0,200,50,365,Amazon Prime,Low,5G
C02405,1.5,300,Unlimited,365,Netflix,Low,4G
C02406,1.5,200,100,84,No OTT,High,5G
C02407,1.0,100,Unlimited,28,No OTT,High,4G
C02408,1.5,200,Unlimited,365,Hotstar,Medium,4G
C02409,1.5,Unlimited,200,84,Amazon Prime,Medium,4G
C02410,2.0,300,200,28,Netflix,Medium,5G
C02411,5.0,Unlimited,100,28,Hotstar,Medium,5G
C02412,5.0,300,100,180,Netflix,Low,5G
C02413,5.0,200,100,84,Netflix,High,4G
C02414,2.0,Unlimited,50,84,Amazon Prime,High,5G
C02415,2.0,300,Unlimited,365,Netflix,Low,5G
C02416,2.0,200,Unlimited,365,Hotstar,High,5G
C02417,3.0,200,50,84,Amazon Prime,Medium,4G
C02418,5.0,100,50,28,No OTT,Medium,4G
C02419,3.0,100,100,180,Hotstar,Low,4G
C02420,1.5,200,100,365,Amazon Prime,High,5G
C02421,3.0,Unlimited,50,28,No OTT,High,5G
C02422,1.0,Unlimited,100,84,No OTT,High,4G
C02423,1.5,100,200,84,No OTT,High,4G
C02424,1.0,300,200,28,No OTT,High,5G
C02425,3.0,100,100,84,No OTT,Low,5G
C02426,3.0,200,100,28,Amazon Prime,Medium,4G
C02427,1.5,300,200,180,Amazon Prime,Medium,5G
C02428,1.0,Unlimited,Unlimited,28,Netflix,Low,4G
C02429,3.0,100,Unlimited,84,No OTT,High,5G
C02430,1.5,100,Unlimited,28,Amazon Prime,Medium,5G
C02431,3.0,Unlimited,50,365,Netflix,High,5G
C02432,3.0,100,200,365,Amazon Prime,Low,4G
C02433,5.0,100,Unlimited,365,No OTT,Medium,5G
C02434,1.5,300,100,180,Netflix,Low,4G
C02435,2.0,100,100,84,No OTT,High,5G
C02436,1.5,300,50,180,Hotstar,Low,4G
C02437,5.0,100,50,56,Netflix,Low,4G
C02438,2.0,Unlimited,Unlimited,365,No OTT,Low,4G
C02439,5.0,200,100,180,Netflix,High,5G
C02440,1.0,Unlimited,Unlimited,28,No OTT,Medium,4G
C02441,5.0,Unlimited,50,180,No OTT,High,5G
C02442,3.0,Unlimited,100,28,Amazon Prime,High,5G
C02443,1.0,300,Unlimited,180,Netflix,Low,4G
C02444,1.5,300,100,56,Amazon Prime,High,5G
C02445,2.0,100,Unlimited,365,Netflix,Medium,4G
C02446,2.0,300,50,28,Hotstar,Medium,4G
C02447,2.0,100,Unlimited,28,Amazon Prime,Medium,4G
C02448,5.0,200,Unlimited,180,Amazon Prime,Low,5G
C02449,2.0,300,200,180,Netflix,High,5G
C02450,1.5,Unlimited,200,56,Netflix,Low,5G
C02451,2.0,Unlimited,200,56,No OTT,Medium,4G
C02452,3.0,100,100,84,No OTT,High,5G
C02453,3.0,100,50,365,No OTT,High,5G
C02454,2.0,100,200,56,Netflix,High,5G
C02455,3.0,Unlimited,Unlimited,180,Amazon Prime,Low,5G
C02456,1.5,100,50,56,Netflix,High,5G
C02457,3.0,Unlimited,100,84,Hotstar,Medium,4G
C02458,1.5,100,Unlimited,56,Amazon Prime,Low,5G
C02459,1.0,Unlimited,Unlimited,56,No OTT,High,4G
C02460,1.0,200,Unlimited,28,No OTT,High,5G
C02461,1.0,100,50,180,No OTT,Medium,4G
C02462,3.0,100,200,84,Amazon Prime,High,4G
C02463,3.0,200,Unlimited,56,No OTT,High,5G
C02464,5.0,Unlimited,100,365,No OTT,High,5G
C02465,1.5,Unlimited,Unlimited,56,No OTT,High,4G
C02466,2.0,Unlimited,Unlimited,180,Netflix,Medium,4G
C02467,2.0,300,50,365,Netflix,Medium,5G
C02468,1.0,Unlimited,Unlimited,84,No OTT,High,4G
C02469,5.0,Unlimited,100,365,Hotstar,High,5G
C02470,5.0,200,50,56,Netflix,Low,4G
C02471,2.0,200,50,56,Amazon Prime,Low,4G
C02472,1.5,300,200,180,Hotstar,Medium,5G
C02473,1.0,Unlimited,Unlimited,56,No OTT,High,4G
C02474,5.0,100,50,56,No OTT,Low,4G
C02475,1.0,300,200,56,No OTT,Medium,5G
C02476,2.0,200,50,56,No OTT,High,4G
C02477,1.5,200,100,56,No OTT,Low,5G
C02478,5.0,100,100,365,Hotstar,Medium,4G
C02479,1.5,Unlimited,Unlimited,365,No OTT,Low,5G
C02480,2.0,100,Unlimited,180,No OTT,Low,4G
C02481,1.0,200,50,180,No OTT,Medium,4G
C02482,3.0,300,100,84,Amazon Prime,Medium,5G
C02483,3.0,100,50,84,Hotstar,Medium,5G
C02484,5.0,Unlimited,100,28,Amazon Prime,Low,4G
C02485,3.0,200,200,28,Netflix,Low,4G
C02486,3.0,200,200,84,Hotstar,Low,4G
C02487,2.0,300,200,28,Amazon Prime,High,4G
C02488,2.0,200,50,84,Hotstar,High,5G
C02489,1.0,Unlimited,100,365,No OTT,Low,5G
C02490,5.0,200,Unlimited,365,Amazon Prime,High,4G
C02491,1.5,300,Unlimited,84,Hotstar,High,5G
C02492,1.5,100,50,56,Netflix,Low,5G
C02493,5.0,300,Unlimited,28,No OTT,Low,4G
C02494,1.5,200,Unlimited,180,No OTT,Medium,5G
C02495,5.0,200,100,28,Netflix,High,4G
C02496,5.0,200,Unlimited,180,No OTT,Medium,4G
C02497,1.5,300,100,84,No OTT,Low,5G
C02498,1.0,300,100,180,No OTT,High,4G
C02499,1.5,Unlimited,200,84,Hotstar,Medium,5G
C02500,1.5,Unlimited,200,180,No OTT,High,4G
C02501,5.0,300,200,84,Amazon Prime,Medium,5G
C02502,2.0,Unlimited,100,84,No OTT,Low,5G
C02503,1.5,100,100,84,No OTT,Medium,4G
C02504,2.0,200,200,365,Amazon Prime,Medium,4G
C02505,5.0,200,Unlimited,56,Amazon Prime,High,4G
C02506,1.5,300,200,180,No OTT,Low,4G
C02507,1.0,300,Unlimited,56,No OTT,Low,4G
C02508,5.0,Unlimited,100,28,No OTT,Medium,4G
C02509,2.0,100,100,365,Amazon Prime,Low,5G
C02510,5.0,200,50,365,No OTT,High,4G
C02511,1.0,100,100,180,No OTT,Medium,4G
C02512,1.5,100,Unlimited,28,Netflix,Medium,4G
C02513,1.0,Unlimited,50,56,Netflix,Low,5G
C02514,5.0,200,100,84,Amazon Prime,Low,4G
C02515,1.0,300,50,365,Amazon Prime,Medium,4G
C02516,2.0,200,50,56,Amazon Prime,Medium,5G
C02517,2.0,300,200,56,Amazon Prime,Low,5G
C02518,3.0,100,100,84,No OTT,Medium,5G
C02519,1.0,Unlimited,50,84,Hotstar,Medium,4G
C02520,1.0,300,50,28,Amazon Prime,High,5G
C02521,3.0,100,Unlimited,28,No OTT,High,4G
C02522,3.0,200,Unlimited,56,Hotstar,Medium,5G
C02523,3.0,100,Unlimited,180,Netflix,High,5G
C02524,2.0,100,200,180,Amazon Prime,Low,5G
C02525,1.5,100,Unlimited,365,Amazon Prime,High,4G
C02526,1.5,200,Unlimited,28,No OTT,High,4G
C02527,2.0,Unlimited,50,365,Netflix,Low,4G
C02528,5.0,300,Unlimited,28,No OTT,Low,4G
C02529,3.0,300,200,28,Hotstar,High,5G
C02530,1.5,300,200,180,Amazon Prime,Medium,4G
C02531,3.0,300,Unlimited,180,Netflix,Low,5G
C02532,2.0,100,200,180,Hotstar,High,5G
C02533,3.0,300,Unlimited,84,Netflix,Medium,4G
C02534,1.5,100,200,180,Netflix,High,4G
C02535,3.0,200,50,56,Netflix,High,4G
C02536,1.0,200,Unlimited,28,No OTT,Low,4G
C02537,3.0,200,200,56,No OTT,Low,4G
C02538,2.0,300,Unlimited,56,No OTT,High,4G
C02539,1.0,300,200,28,No OTT,High,4G
C02540,3.0,200,100,28,Amazon Prime,High,4G
C02541,5.0,200,200,84,No OTT,Medium,5G
C02542,3.0,200,50,56,Hotstar,Low,5G
C02543,3.0,300,Unlimited,365,Netflix,Medium,5G
C02544,3.0,200,50,84,Netflix,Medium,5G
C02545,3.0,100,100,28,Amazon Prime,High,5G
C02546,5.0,200,50,365,No OTT,Medium,4G
C02547,5.0,200,200,28,No OTT,Low,4G
C02548,2.0,Unlimited,Unlimited,84,No OTT,High,5G
C02549,2.0,200,200,28,Amazon Prime,Low,5G
C02550,5.0,Unlimited,100,365,Amazon Prime,High,5G
C02551,2.0,Unlimited,200,56,No OTT,Low,5G
C02552,5.0,300,200,365,No OTT,High,5G
C02553,3.0,100,50,365,Netflix,Low,5G
C02554,2.0,200,Unlimited,365,No OTT,Low,4G
C02555,1.0,Unlimited,50,84,Netflix,Medium,5G
C02556,1.0,100,50,84,Netflix,Low,4G
C02557,1.5,300,200,365,Hotstar,Medium,5G
C02558,3.0,200,200,56,Amazon Prime,Medium,4G
C02559,5.0,100,Unlimited,365,No OTT,Low,5G
C02560,3.0,Unlimited,Unlimited,365,Amazon Prime,Low,5G
C02561,1.5,200,50,28,Netflix,Medium,5G
C02562,1.0,200,100,84,Hotstar,Low,4G
C02563,1.5,100,200,56,Amazon Prime,Medium,5G
C02564,2.0,200,Unlimited,180,Amazon Prime,Low,5G
C02565,2.0,Unlimited,50,180,Netflix,High,4G
C02566,3.0,100,Unlimited,365,Hotstar,Low,4G
C02567,5.0,100,100,56,No OTT,Low,5G
C02568,1.0,Unlimited,200,28,No OTT,Medium,5G
C02569,3.0,100,Unlimited,180,Amazon Prime,High,5G
C02570,1.0,Unlimited,Unlimited,180,No OTT,Low,4G
C02571,1.5,200,100,28,No OTT,High,5G
C02572,2.0,100,200,365,No OTT,Medium,4G
C02573,2.0,300,Unlimited,28,No OTT,Medium,4G
C02574,1.5,300,100,84,Amazon Prime,Medium,4G
C02575,1.0,100,200,28,No OTT,Medium,5G
C02576,1.0,100,Unlimited,28,Netflix,Medium,5G
C02577,1.5,100,50,84,Hotstar,High,5G
C02578,2.0,300,50,56,Netflix,Low,5G
C02579,1.5,300,Unlimited,180,Netflix,High,4G
C02580,2.0,200,Unlimited,84,Hotstar,Low,4G
C02581,1.5,200,200,56,No OTT,High,5G
C02582,2.0,200,100,84,Hotstar,Medium,5G
C02583,1.5,100,50,84,No OTT,Medium,4G
C02584,2.0,300,200,365,No OTT,Medium,5G
C02585,1.5,Unlimited,50,84,Amazon Prime,High,4G
C02586,5.0,200,100,56,No OTT,Low,4G
C02587,1.0,300,Unlimited,56,Hotstar,Medium,4G
C02588,1.5,100,Unlimited,84,Amazon Prime,Medium,4G
C02589,3.0,Unlimited,50,56,Hotstar,Medium,5G
C02590,5.0,Unlimited,200,84,No OTT,Medium,4G
C02591,3.0,300,100,56,No OTT,Medium,4G
C02592,1.5,Unlimited,50,365,Netflix,Medium,5G
C02593,5.0,300,100,180,Netflix,High,5G
C02594,1.0,300,100,84,No OTT,Low,4G
C02595,3.0,Unlimited,Unlimited,56,No OTT,High,4G
C02596,1.0,300,Unlimited,180,Hotstar,High,5G
C02597,1.0,300,50,365,No OTT,High,4G
C02598,2.0,300,100,365,Netflix,Medium,4G
C02599,2.0,200,Unlimited,84,No OTT,Medium,4G
C02600,1.5,Unlimited,200,365,No OTT,High,4G
C02601,1.0,200,200,28,No OTT,High,5G
C02602,5.0,Unlimited,50,56,No OTT,Medium,4G
C02603,5.0,Unlimited,200,28,Netflix,Medium,5G
C02604,1.0,200,50,56,No OTT,Low,5G
C02605,3.0,200,Unlimited,84,No OTT,Low,4G
C02606,2.0,100,50,180,No OTT,High,5G
C02607,2.0,300,Unlimited,180,Amazon Prime,High,4G
C02608,3.0,100,Unlimited,28,No OTT,High,5G
C02609,1.5,Unlimited,50,28,No OTT,High,5G
C02610,3.0,300,100,56,No OTT,Medium,5G
C02611,5.0,300,100,56,Amazon Prime,High,5G
C02612,5.0,300,Unlimited,180,No OTT,Medium,5G
C02613,2.0,Unlimited,200,56,Amazon Prime,Low,4G
C02614,1.5,300,200,365,Amazon Prime,Medium,5G
C02615,5.0,300,100,365,No OTT,Low,4G
C02616,1.0,Unlimited,200,56,Amazon Prime,Low,5G
C02617,1.0,100,50,56,No OTT,High,5G
C02618,1.5,Unlimited,100,365,Amazon Prime,Medium,5G
C02619,2.0,300,50,56,No OTT,Medium,5G
C02620,3.0,200,50,365,Hotstar,High,4G
C02621,3.0,200,50,180,Hotstar,Medium,4G
C02622,2.0,100,50,28,Netflix,Medium,4G
C02623,3.0,300,100,365,Amazon Prime,High,5G
C02624,2.0,200,100,180,Hotstar,High,5G
C02625,1.5,100,Unlimited,84,Amazon Prime,High,5G
C02626,2.0,300,200,365,No OTT,High,5G
C02627,5.0,200,100,28,No OTT,High,4G
C02628,2.0,200,Unlimited,365,No OTT,Low,5G
C02629,1.5,200,100,84,Netflix,Medium,5G
C02630,1.0,Unlimited,100,84,Netflix,Low,5G
C02631,1.0,300,100,56,No OTT,Low,5G
C02632,3.0,Unlimited,100,84,Amazon Prime,High,4G
C02633,1.5,Unlimited,200,56,Netflix,High,5G
C02634,2.0,300,50,28,No OTT,Low,5G
C02635,1.0,Unlimited,50,365,No OTT,High,5G
C02636,1.5,200,200,84,Amazon Prime,High,5G
C02637,1.0,100,50,180,Hotstar,Low,5G
C02638,5.0,100,Unlimited,84,Amazon Prime,High,4G
C02639,2.0,300,Unlimited,28,Netflix,High,4G
C02640,5.0,300,100,56,Hotstar,Low,4G
C02641,1.5,300,50,84,No OTT,Medium,4G
C02642,3.0,100,Unlimited,84,No OTT,High,4G
C02643,5.0,200,100,28,Netflix,Medium,4G
C02644,3.0,200,100,84,Amazon Prime,Medium,5G
C02645,1.5,300,50,28,No OTT,Low,4G
C02646,5.0,100,Unlimited,180,Amazon Prime,Medium,4G
C02647,2.0,200,50,365,Netflix,Medium,4G
C02648,3.0,Unlimited,100,84,Hotstar,Low,5G
C02649,1.5,200,100,180,No OTT,High,4G
C02650,2.0,200,200,180,Amazon Prime,Medium,4G
C02651,1.0,200,50,365,Netflix,Medium,4G
C02652,2.0,Unlimited,Unlimited,180,Amazon Prime,High,4G
C02653,1.0,200,Unlimited,365,No OTT,High,4G
C02654,2.0,100,50,56,No OTT,High,5G
C02655,5.0,300,200,180,No OTT,Medium,4G
C02656,1.5,200,50,56,Hotstar,High,4G
C02657,1.5,Unlimited,50,56,Hotstar,Medium,5G
C02658,1.0,100,200,56,No OTT,Low,5G
C02659,1.0,200,50,84,Amazon Prime,High,5G
C02660,1.0,Unlimited,50,180,No OTT,High,4G
C02661,5.0,Unlimited,200,56,Amazon Prime,Low,5G
C02662,5.0,100,200,84,Amazon Prime,Low,5G
C02663,1.5,100,200,365,Hotstar,Low,4G
C02664,3.0,300,100,180,No OTT,Medium,5G
C02665,1.0,300,100,84,No OTT,Low,5G
C02666,3.0,200,Unlimited,84,No OTT,Low,5G
C02667,2.0,Unlimited,100,84,No OTT,Low,4G
C02668,5.0,100,50,56,No OTT,Low,5G
C02669,3.0,100,50,180,No OTT,Medium,4G
C02670,3.0,300,50,180,Netflix,Low,5G
C02671,3.0,300,100,365,No OTT,Medium,5G
C02672,5.0,200,100,365,No OTT,Low,4G
C02673,2.0,300,50,84,No OTT,Medium,5G
C02674,2.0,300,50,84,No OTT,Medium,5G
C02675,3.0,300,50,84,Hotstar,High,5G
C02676,1.5,200,100,84,Hotstar,Low,5G
C02677,1.0,100,100,56,No OTT,High,5G
C02678,1.5,Unlimited,200,56,Hotstar,High,5G
C02679,1.5,200,100,84,Netflix,High,4G
C02680,5.0,200,50,365,No OTT,High,5G
C02681,2.0,Unlimited,50,28,Amazon Prime,High,5G
C02682,5.0,Unlimited,Unlimited,365,No OTT,High,4G
C02683,5.0,Unlimited,50,84,Netflix,High,5G
C02684,1.0,100,200,84,Netflix,High,5G
C02685,1.0,300,50,180,Netflix,Low,4G
C02686,2.0,300,100,180,Netflix,High,4G
C02687,2.0,300,200,84,Netflix,Medium,5G
C02688,3.0,100,Unlimited,56,No OTT,High,5G
C02689,1.0,200,200,84,No OTT,Medium,4G
C02690,5.0,200,100,365,Hotstar,Medium,4G
C02691,3.0,300,50,28,Netflix,High,5G
C02692,5.0,100,200,28,Netflix,Medium,5G
C02693,2.0,300,Unlimited,28,Amazon Prime,High,5G
C02694,5.0,300,200,365,Hotstar,Medium,4G
C02695,2.0,300,50,28,Netflix,High,4G
C02696,1.0,300,200,84,Amazon Prime,High,4G
C02697,3.0,300,200,84,No OTT,Low,4G
C02698,5.0,300,Unlimited,56,Amazon Prime,Low,5G
C02699,1.5,Unlimited,Unlimited,84,No OTT,Medium,4G
C02700,1.5,300,50,84,Netflix,Medium,5G
C02701,2.0,100,100,56,Netflix,Medium,5G
C02702,1.0,200,100,365,No OTT,Medium,5G
C02703,1.0,100,50,56,Amazon Prime,Low,4G
C02704,5.0,200,100,56,No OTT,Low,5G
C02705,1.0,200,50,365,Netflix,Low,5G
C02706,1.5,200,Unlimited,180,Netflix,High,4G
C02707,3.0,Unlimited,Unlimited,84,Netflix,Medium,4G
