Customer_ID,Previous_Plan_ID,Usage_Data_GB,Usage_Calls,Usage_SMS,Renewed,Previous_Speed,Previous_Validity,Previous_OTT
C02456,P25,140,5823,1729,1,5G,365,Netflix
C02457,P20,76,3117,1087,0,5G,180,Netflix
C02458,P07,123,9829,1459,0,4G,180,Hotstar
C02459,P13,68,9990,454,0,5G,365,Amazon Prime
C02460,P19,139,8018,185,0,5G,84,Hotstar
C02461,P05,100,6582,1264,0,5G,84,No OTT
C02462,P24,175,3173,128,0,4G,180,No OTT
C02463,P14,98,2669,1811,0,5G,28,No OTT
C02464,P19,112,3658,1139,1,5G,84,Hotstar
C02465,P15,190,3474,1095,0,4G,28,No OTT
C02466,P04,180,6518,1399,1,4G,84,No OTT
C02467,P10,75,4964,1418,0,4G,28,No OTT
C02468,P06,185,8055,880,1,5G,365,Netflix
C02469,P08,50,2847,790,1,4G,84,No OTT
C02470,P04,67,3417,758,1,4G,84,No OTT
C02471,P18,138,8195,301,1,4G,180,No OTT
C02472,P03,42,4865,305,1,4G,84,No OTT
C02473,P17,119,1479,1095,0,5G,28,Hotstar
C02474,P21,83,8549,359,1,5G,28,No OTT
C02475,P13,50,6051,618,1,5G,365,Amazon Prime
C02476,P06,145,4358,1238,0,5G,365,Netflix
C02477,P21,114,3553,1227,0,5G,28,No OTT
C02478,P21,133,6846,958,1,5G,28,No OTT
C02479,P18,90,6724,1195,0,4G,180,No OTT
C02480,P21,39,1317,1716,1,5G,28,No OTT
C02481,P19,159,8653,1879,0,5G,84,Hotstar
C02482,P14,130,7574,1282,1,5G,28,No OTT
C02483,P14,174,5518,906,1,5G,28,No OTT
C02484,P06,80,9462,1770,0,5G,365,Netflix
C02485,P19,78,7282,1709,1,5G,84,Hotstar
C02486,P10,102,1241,503,1,4G,28,No OTT
C02487,P08,156,8497,1394,0,4G,84,No OTT
C02488,P16,135,5246,1642,0,5G,56,Amazon Prime
C02489,P01,156,7411,1252,0,4G,365,No OTT
C02490,P18,96,1125,1159,0,4G,180,No OTT
C02491,P20,194,1193,349,1,5G,180,Netflix
C02492,P15,184,4803,1991,0,4G,28,No OTT
C02493,P25,114,1755,1475,0,5G,365,Netflix
C02494,P03,157,6407,106,0,4G,84,No OTT
C02495,P23,170,4212,178,1,4G,28,No OTT
C02496,P03,38,6242,1970,0,4G,84,No OTT
C02497,P08,63,1106,1713,1,4G,84,No OTT
C02498,P19,119,4293,1980,0,5G,84,Hotstar
C02499,P02,44,1727,1650,0,5G,56,Netflix
C02500,P09,61,3435,117,0,4G,365,No OTT
C02501,P14,135,7376,1369,1,5G,28,No OTT
C02502,P15,76,1908,116,0,4G,28,No OTT
C02503,P06,68,8154,1503,0,5G,365,Netflix
C02504,P22,109,1728,394,0,4G,365,No OTT
C02505,P21,57,7109,1231,1,5G,28,No OTT
C02506,P25,148,1013,1747,1,5G,365,Netflix
C02507,P12,23,2267,867,0,5G,56,Amazon Prime
C02508,P09,63,8775,1463,1,4G,365,No OTT
C02509,P06,135,2179,974,0,5G,365,Netflix
C02510,P04,27,9750,1500,0,4G,84,No OTT
C02511,P06,45,9358,1322,0,5G,365,Netflix
C02512,P04,97,9143,757,0,4G,84,No OTT
C02513,P11,188,4176,1849,1,5G,28,Hotstar
C02514,P13,62,6168,1349,1,5G,365,Amazon Prime
C02515,P17,74,8928,1627,0,5G,28,Hotstar
C02516,P06,92,8381,1863,0,5G,365,Netflix
C02517,P06,38,9184,1997,0,5G,365,Netflix
C02518,P09,52,9112,1149,0,4G,365,No OTT
C02519,P17,188,8909,1230,1,5G,28,Hotstar
C02520,P15,114,1188,1119,0,4G,28,No OTT
C02521,P21,72,7351,393,0,5G,28,No OTT
C02522,P03,176,8969,823,1,4G,84,No OTT
C02523,P19,62,8031,1496,1,5G,84,Hotstar
C02524,P23,117,3733,505,0,4G,28,No OTT
C02525,P13,55,7048,368,0,5G,365,Amazon Prime
C02526,P12,82,2261,225,1,5G,56,Amazon Prime
C02527,P18,128,1248,1804,1,4G,180,No OTT
C02528,P25,52,7800,1829,0,5G,365,Netflix
C02529,P01,115,5101,1442,0,4G,365,No OTT
C02530,P05,155,7185,1594,1,5G,84,No OTT
C02531,P10,170,2667,981,1,4G,28,No OTT
C02532,P05,172,4651,1325,1,5G,84,No OTT
C02533,P03,58,7328,1770,1,4G,84,No OTT
C02534,P16,47,4013,189,1,5G,56,Amazon Prime
C02535,P02,99,7617,909,0,5G,56,Netflix
C02536,P17,138,4346,258,0,5G,28,Hotstar
C02537,P18,45,1962,122,0,4G,180,No OTT
C02538,P24,71,1754,1074,1,4G,180,No OTT
C02539,P14,191,1011,1320,0,5G,28,No OTT
C02540,P22,195,7400,439,1,4G,365,No OTT
C02541,P11,80,7163,267,0,5G,28,Hotstar
C02542,P22,72,8096,825,0,4G,365,No OTT
C02543,P01,152,9930,478,0,4G,365,No OTT
C02544,P08,161,7752,118,0,4G,84,No OTT
C02545,P19,50,7494,1407,1,5G,84,Hotstar
C02546,P09,54,1611,605,1,4G,365,No OTT
C02547,P16,172,1168,1346,1,5G,56,Amazon Prime
C02548,P24,107,7388,820,1,4G,180,No OTT
C02549,P12,39,8738,773,0,5G,56,Amazon Prime
C02550,P16,176,2307,718,0,5G,56,Amazon Prime
C02551,P12,30,4571,1698,0,5G,56,Amazon Prime
C02552,P22,112,6322,890,0,4G,365,No OTT
C02553,P13,25,1460,1732,0,5G,365,Amazon Prime
C02554,P08,66,5579,1214,0,4G,84,No OTT
C02555,P09,190,7560,1355,1,4G,365,No OTT
C02556,P07,75,2360,1285,0,4G,180,Hotstar
C02557,P11,62,3980,1427,1,5G,28,Hotstar
C02558,P05,37,4037,1642,0,5G,84,No OTT
C02559,P15,98,2380,520,1,4G,28,No OTT
C02560,P11,77,3169,608,1,5G,28,Hotstar
C02561,P08,106,4979,992,1,4G,84,No OTT
C02562,P24,57,3585,692,0,4G,180,No OTT
C02563,P14,124,1107,1026,0,5G,28,No OTT
C02564,P13,36,8876,1519,0,5G,365,Amazon Prime
C02565,P18,168,2140,774,0,4G,180,No OTT
C02566,P18,100,9809,970,0,4G,180,No OTT
C02567,P07,146,9744,438,1,4G,180,Hotstar
C02568,P05,150,9048,1282,0,5G,84,No OTT
C02569,P08,139,1790,1295,0,4G,84,No OTT
C02570,P21,20,9560,269,1,5G,28,No OTT
C02571,P06,134,7451,1034,0,5G,365,Netflix
C02572,P12,181,2894,472,0,5G,56,Amazon Prime
C02573,P04,128,2793,1816,1,4G,84,No OTT
C02574,P07,27,6097,853,1,4G,180,Hotstar
C02575,P22,63,4890,1914,0,4G,365,No OTT
C02576,P09,150,8931,1046,0,4G,365,No OTT
C02577,P23,135,4918,794,0,4G,28,No OTT
C02578,P08,89,3682,296,1,4G,84,No OTT
C02579,P14,96,6824,852,1,5G,28,No OTT
C02580,P11,183,6507,1025,0,5G,28,Hotstar
C02581,P17,100,6587,1638,1,5G,28,Hotstar
C02582,P16,82,7375,1641,0,5G,56,Amazon Prime
C02583,P17,164,6469,1524,0,5G,28,Hotstar
C02584,P12,115,5390,1540,1,5G,56,Amazon Prime
C02585,P25,192,8058,1132,1,5G,365,Netflix
C02586,P08,117,5943,254,1,4G,84,No OTT
C02587,P18,70,7928,176,0,4G,180,No OTT
C02588,P12,95,1009,1932,1,5G,56,Amazon Prime
C02589,P23,68,8555,1886,1,4G,28,No OTT
C02590,P11,38,3067,1643,0,5G,28,Hotstar
C02591,P12,76,8457,1413,1,5G,56,Amazon Prime
C02592,P23,54,9677,487,1,4G,28,No OTT
C02593,P19,92,4186,557,0,5G,84,Hotstar
C02594,P21,72,6345,524,0,5G,28,No OTT
C02595,P06,40,3762,1122,1,5G,365,Netflix
C02596,P05,138,1796,1327,1,5G,84,No OTT
C02597,P01,115,9786,1207,1,4G,365,No OTT
C02598,P21,98,2532,1345,1,5G,28,No OTT
C02599,P04,83,3532,540,0,4G,84,No OTT
C02600,P17,180,2345,1256,1,5G,28,Hotstar
C02601,P06,167,4218,954,1,5G,365,Netflix
C02602,P07,54,9493,1737,0,4G,180,Hotstar
C02603,P12,58,9742,939,0,5G,56,Amazon Prime
C02604,P11,73,4976,778,0,5G,28,Hotstar
C02605,P04,183,7573,1795,0,4G,84,No OTT
C02606,P14,186,6881,1989,1,5G,28,No OTT
C02607,P25,139,5745,1009,1,5G,365,Netflix
C02608,P16,182,7909,1168,0,5G,56,Amazon Prime
C02609,P06,117,3871,1328,1,5G,365,Netflix
C02610,P24,133,6038,833,0,4G,180,No OTT
C02611,P11,99,6694,1899,0,5G,28,Hotstar
C02612,P23,107,3482,333,1,4G,28,No OTT
C02613,P14,66,3677,1548,1,5G,28,No OTT
C02614,P19,175,1550,627,0,5G,84,Hotstar
C02615,P23,159,6337,1947,0,4G,28,No OTT
C02616,P10,94,6836,983,1,4G,28,No OTT
C02617,P22,113,9512,1825,0,4G,365,No OTT
C02618,P04,166,1244,1877,1,4G,84,No OTT
C02619,P23,161,1647,1069,1,4G,28,No OTT
C02620,P01,192,7930,1943,0,4G,365,No OTT
C02621,P11,48,1516,646,0,5G,28,Hotstar
C02622,P13,95,4314,1068,0,5G,365,Amazon Prime
C02623,P13,167,6547,305,0,5G,365,Amazon Prime
C02624,P12,168,8116,551,1,5G,56,Amazon Prime
C02625,P15,71,4336,524,0,4G,28,No OTT
C02626,P07,181,6454,217,0,4G,180,Hotstar
C02627,P15,151,4550,1208,1,4G,28,No OTT
C02628,P18,176,3007,1456,1,4G,180,No OTT
C02629,P05,106,9882,1854,0,5G,84,No OTT
C02630,P16,83,6886,806,0,5G,56,Amazon Prime
C02631,P04,120,6000,802,1,4G,84,No OTT
C02632,P18,154,9658,106,1,4G,180,No OTT
C02633,P13,80,9010,773,0,5G,365,Amazon Prime
C02634,P13,89,9961,1543,1,5G,365,Amazon Prime
C02635,P03,79,7894,1986,1,4G,84,No OTT
C02636,P21,131,6257,1004,1,5G,28,No OTT
C02637,P19,137,3918,1510,1,5G,84,Hotstar
C02638,P25,83,4436,1834,0,5G,365,Netflix
C02639,P25,23,5156,127,0,5G,365,Netflix
C02640,P15,63,8306,955,1,4G,28,No OTT
C02641,P25,57,5162,426,1,5G,365,Netflix
C02642,P09,85,4152,1520,1,4G,365,No OTT
C02643,P19,156,3614,1852,1,5G,84,Hotstar
C02644,P08,81,4044,457,0,4G,84,No OTT
C02645,P19,114,3769,1788,0,5G,84,Hotstar
C02646,P24,85,2290,948,0,4G,180,No OTT
C02647,P22,63,9966,653,0,4G,365,No OTT
C02648,P17,155,9075,1992,0,5G,28,Hotstar
C02649,P11,55,5128,1575,1,5G,28,Hotstar
C02650,P20,75,7672,1472,1,5G,180,Netflix
C02651,P09,130,1687,549,1,4G,365,No OTT
C02652,P04,56,2694,1848,1,4G,84,No OTT
C02653,P03,52,1090,776,1,4G,84,No OTT
C02654,P15,136,4552,1945,1,4G,28,No OTT
C02655,P20,38,2499,1691,0,5G,180,Netflix
C02656,P12,96,2355,1641,0,5G,56,Amazon Prime
C02657,P16,152,6127,790,0,5G,56,Amazon Prime
C02658,P01,144,8874,493,1,4G,365,No OTT
C02659,P21,69,1670,1989,0,5G,28,No OTT
C02660,P11,39,2953,657,1,5G,28,Hotstar
C02661,P16,123,4994,427,0,5G,56,Amazon Prime
C02662,P05,107,8932,1184,0,5G,84,No OTT
C02663,P24,57,2734,1552,1,4G,180,No OTT
C02664,P21,182,7326,943,0,5G,28,No OTT
C02665,P17,77,3051,444,0,5G,28,Hotstar
C02666,P24,111,2784,297,0,4G,180,No OTT
C02667,P18,100,3090,805,0,4G,180,No OTT
C02668,P10,25,8991,315,1,4G,28,No OTT
C02669,P09,82,4538,1970,0,4G,365,No OTT
C02670,P07,105,6229,259,0,4G,180,Hotstar
C02671,P09,25,4325,1600,0,4G,365,No OTT
C02672,P18,54,2103,1201,1,4G,180,No OTT
C02673,P02,52,6486,1124,0,5G,56,Netflix
C02674,P16,84,8155,130,0,5G,56,Amazon Prime
C02675,P21,185,9593,928,0,5G,28,No OTT
C02676,P15,120,1231,112,1,4G,28,No OTT
C02677,P16,153,4806,861,1,5G,56,Amazon Prime
C02678,P19,74,5035,361,0,5G,84,Hotstar
C02679,P04,44,4491,1556,0,4G,84,No OTT
C02680,P13,73,1080,1746,1,5G,365,Amazon Prime
C02681,P19,76,4010,1573,1,5G,84,Hotstar
C02682,P22,124,3369,887,0,4G,365,No OTT
C02683,P04,133,4981,1019,1,4G,84,No OTT
C02684,P03,117,1055,1724,0,4G,84,No OTT
C02685,P14,188,1342,1535,1,5G,28,No OTT
C02686,P17,137,5685,1326,1,5G,28,Hotstar
C02687,P06,81,9750,1584,0,5G,365,Netflix
C02688,P04,66,3437,1221,1,4G,84,No OTT
C02689,P16,86,7609,573,1,5G,56,Amazon Prime
C02690,P18,178,9286,831,1,4G,180,No OTT
C02691,P19,73,7227,921,0,5G,84,Hotstar
C02692,P10,169,4376,354,0,4G,28,No OTT
C02693,P16,25,6363,1674,1,5G,56,Amazon Prime
C02694,P18,87,5581,1118,0,4G,180,No OTT
C02695,P11,161,8918,1076,1,5G,28,Hotstar
C02696,P01,39,5849,1429,0,4G,365,No OTT
C02697,P03,63,4613,229,1,4G,84,No OTT
C02698,P22,104,4758,948,0,4G,365,No OTT
C02699,P16,25,1879,1313,0,5G,56,Amazon Prime
C02700,P03,118,2505,1121,0,4G,84,No OTT
C02701,P14,95,7083,1272,0,5G,28,No OTT
C02702,P22,71,2118,689,1,4G,365,No OTT
C02703,P11,63,7290,1197,1,5G,28,Hotstar
C02704,P25,31,6869,248,0,5G,365,Netflix
C02705,P07,67,1545,1724,1,4G,180,Hotstar
C02706,P05,171,7723,841,1,5G,84,No OTT
C02707,P03,83,4822,1835,0,4G,84,No OTT
C02708,P13,190,4207,1493,0,5G,365,Amazon Prime
C02709,P15,76,4810,1868,0,4G,28,No OTT
C02710,P18,32,9729,1893,0,4G,180,No OTT
C02711,P02,159,1928,575,0,5G,56,Netflix
C02712,P22,48,9779,1492,1,4G,365,No OTT
C02713,P07,200,2362,1548,1,4G,180,Hotstar
C02714,P18,112,6089,342,0,4G,180,No OTT
C02715,P01,179,6858,344,0,4G,365,No OTT
C02716,P01,26,2818,1988,1,4G,365,No OTT
C02717,P07,142,9419,1760,1,4G,180,Hotstar
C02718,P14,135,5632,548,1,5G,28,No OTT
C02719,P06,30,1773,859,0,5G,365,Netflix
C02720,P18,128,9630,1553,0,4G,180,No OTT
C02721,P10,94,3159,787,1,4G,28,No OTT
C02722,P20,152,8074,708,0,5G,180,Netflix
C02723,P09,141,7460,1441,1,4G,365,No OTT
C02724,P14,166,5574,802,1,5G,28,No OTT
C02725,P04,57,4352,1855,0,4G,84,No OTT
C02726,P18,175,1081,1605,0,4G,180,No OTT
C02727,P16,113,3475,970,1,5G,56,Amazon Prime
C02728,P23,68,8773,1558,1,4G,28,No OTT
C02729,P07,69,1498,1965,1,4G,180,Hotstar
C02730,P10,60,1088,1496,0,4G,28,No OTT
C02731,P05,168,1378,1432,0,5G,84,No OTT
C02732,P17,180,7248,1275,1,5G,28,Hotstar
C02733,P20,189,1431,1872,1,5G,180,Netflix
C02734,P25,36,9303,1409,1,5G,365,Netflix
C02735,P15,73,9437,1547,0,4G,28,No OTT
C02736,P20,57,3759,1794,1,5G,180,Netflix
C02737,P01,148,8731,844,1,4G,365,No OTT
C02738,P03,118,7202,140,1,4G,84,No OTT
C02739,P24,105,4216,349,0,4G,180,No OTT
C02740,P04,198,1562,1776,0,4G,84,No OTT
C02741,P09,57,5148,1337,1,4G,365,No OTT
C02742,P21,117,5695,330,0,5G,28,No OTT
C02743,P11,195,9523,194,0,5G,28,Hotstar
C02744,P04,60,4988,1794,0,4G,84,No OTT
C02745,P11,149,8295,1640,0,5G,28,Hotstar
C02746,P07,107,5231,1733,0,4G,180,Hotstar
C02747,P17,142,6990,310,1,5G,28,Hotstar
C02748,P07,83,2748,315,1,4G,180,Hotstar
C02749,P21,21,8597,659,0,5G,28,No OTT
C02750,P14,178,7650,1498,1,5G,28,No OTT
C02751,P22,92,9312,725,1,4G,365,No OTT
C02752,P25,125,7986,195,1,5G,365,Netflix
C02753,P21,159,3854,1322,1,5G,28,No OTT
C02754,P15,70,8030,968,1,4G,28,No OTT
C02755,P25,193,5684,777,0,5G,365,Netflix
C02756,P17,63,5293,408,0,5G,28,Hotstar
C02757,P06,170,6569,933,0,5G,365,Netflix
C02758,P24,105,4200,794,1,4G,180,No OTT
C02759,P09,43,9502,460,0,4G,365,No OTT
C02760,P07,133,8014,1324,0,4G,180,Hotstar
C02761,P11,125,9663,1714,0,5G,28,Hotstar
C02762,P12,20,2619,860,1,5G,56,Amazon Prime
C02763,P01,92,8715,1421,1,4G,365,No OTT
C02764,P02,25,1161,1740,0,5G,56,Netflix
C02765,P14,119,9902,1687,0,5G,28,No OTT
C02766,P20,41,1909,598,1,5G,180,Netflix
C02767,P20,74,5193,835,0,5G,180,Netflix
C02768,P23,137,2372,384,1,4G,28,No OTT
C02769,P05,61,7382,488,0,5G,84,No OTT
C02770,P07,36,3882,1835,1,4G,180,Hotstar
C02771,P03,149,4686,1265,1,4G,84,No OTT
C02772,P11,93,6873,1475,0,5G,28,Hotstar
C02773,P21,159,5746,340,1,5G,28,No OTT
C02774,P16,56,9157,1388,0,5G,56,Amazon Prime
C02775,P08,182,1304,701,0,4G,84,No OTT
C02776,P20,94,6197,1231,0,5G,180,Netflix
C02777,P01,196,3101,1500,0,4G,365,No OTT
C02778,P24,154,8514,527,0,4G,180,No OTT
C02779,P22,130,6431,369,1,4G,365,No OTT
C02780,P23,57,2063,892,0,4G,28,No OTT
C02781,P07,137,6391,1823,0,4G,180,Hotstar
C02782,P11,115,9205,1984,0,5G,28,Hotstar
C02783,P06,114,8495,1060,1,5G,365,Netflix
C02784,P01,149,4882,1248,1,4G,365,No OTT
C02785,P01,71,3093,1640,0,4G,365,No OTT
C02786,P12,129,1185,600,0,5G,56,Amazon Prime
C02787,P04,58,4261,257,0,4G,84,No OTT
C02788,P11,66,7819,1746,0,5G,28,Hotstar
C02789,P11,189,5723,1934,0,5G,28,Hotstar
C02790,P10,33,1258,893,1,4G,28,No OTT
C02791,P21,35,2838,871,1,5G,28,No OTT
C02792,P10,188,8869,546,1,4G,28,No OTT
C02793,P02,150,7985,1006,1,5G,56,Netflix
C02794,P06,113,7818,475,1,5G,365,Netflix
C02795,P18,125,9261,1314,1,4G,180,No OTT
C02796,P19,86,5688,497,0,5G,84,Hotstar
C02797,P16,127,8052,1449,0,5G,56,Amazon Prime
C02798,P11,191,8402,575,0,5G,28,Hotstar
C02799,P10,107,7676,704,1,4G,28,No OTT
C02800,P05,147,9211,1334,1,5G,84,No OTT
C02801,P14,23,5310,1845,0,5G,28,No OTT
C02802,P18,146,2166,1305,1,4G,180,No OTT
C02803,P14,32,7261,1609,1,5G,28,No OTT
C02804,P15,66,8969,1580,0,4G,28,No OTT
C02805,P21,27,6748,958,0,5G,28,No OTT
C02806,P25,118,3040,196,1,5G,365,Netflix
C02807,P21,101,7653,474,0,5G,28,No OTT
C02808,P10,79,2734,1300,1,4G,28,No OTT
C02809,P20,103,3597,585,1,5G,180,Netflix
C02810,P01,51,4572,302,1,4G,365,No OTT
C02811,P08,122,9072,1430,1,4G,84,No OTT
C02812,P23,75,1804,492,1,4G,28,No OTT
C02813,P09,161,6599,124,1,4G,365,No OTT
C02814,P24,81,9940,1469,0,4G,180,No OTT
C02815,P07,192,7871,684,1,4G,180,Hotstar
C02816,P01,168,2432,1797,0,4G,365,No OTT
C02817,P19,143,8201,1997,1,5G,84,Hotstar
C02818,P11,70,3577,271,0,5G,28,Hotstar
C02819,P04,26,2039,329,0,4G,84,No OTT
C02820,P13,37,1292,1329,0,5G,365,Amazon Prime
C02821,P18,182,5004,1522,0,4G,180,No OTT
C02822,P08,200,6786,580,0,4G,84,No OTT
C02823,P01,120,3478,1053,1,4G,365,No OTT
C02824,P02,56,5284,520,1,5G,56,Netflix
C02825,P25,45,3035,1309,1,5G,365,Netflix
C02826,P19,60,1012,1205,1,5G,84,Hotstar
C02827,P19,35,7299,1161,0,5G,84,Hotstar
C02828,P17,158,2061,882,0,5G,28,Hotstar
C02829,P18,125,8321,468,1,4G,180,No OTT
C02830,P10,164,2900,375,0,4G,28,No OTT
C02831,P04,187,1379,828,0,4G,84,No OTT
C02832,P13,142,5735,1143,0,5G,365,Amazon Prime
C02833,P08,33,9830,262,0,4G,84,No OTT
C02834,P02,40,4143,1318,0,5G,56,Netflix
C02835,P13,59,8326,1980,0,5G,365,Amazon Prime
C02836,P15,134,3481,387,0,4G,28,No OTT
C02837,P13,73,9878,1331,0,5G,365,Amazon Prime
C02838,P03,106,4802,1848,1,4G,84,No OTT
C02839,P16,125,1993,1550,0,5G,56,Amazon Prime
C02840,P17,35,1076,834,1,5G,28,Hotstar
C02841,P18,54,1106,394,1,4G,180,No OTT
C02842,P19,116,2081,684,1,5G,84,Hotstar
C02843,P12,126,4997,721,1,5G,56,Amazon Prime
C02844,P08,66,1223,1309,0,4G,84,No OTT
C02845,P22,34,4334,282,1,4G,365,No OTT
C02846,P13,113,7732,404,0,5G,365,Amazon Prime
C02847,P22,163,9435,1713,0,4G,365,No OTT
C02848,P17,31,7811,911,1,5G,28,Hotstar
C02849,P08,197,5147,1420,0,4G,84,No OTT
C02850,P09,68,9376,572,0,4G,365,No OTT
C02851,P03,59,5217,527,1,4G,84,No OTT
C02852,P17,123,8504,1481,0,5G,28,Hotstar
C02853,P08,23,8651,1679,0,4G,84,No OTT
C02854,P21,41,5754,1875,0,5G,28,No OTT
C02855,P11,114,1162,919,1,5G,28,Hotstar
C02856,P14,78,1250,980,0,5G,28,No OTT
C02857,P13,79,4746,1855,1,5G,365,Amazon Prime
C02858,P16,106,4559,615,1,5G,56,Amazon Prime
C02859,P03,190,7435,251,0,4G,84,No OTT
C02860,P21,143,7199,1345,1,5G,28,No OTT
C02861,P08,79,8039,607,0,4G,84,No OTT
C02862,P14,154,7075,440,1,5G,28,No OTT
C02863,P06,48,9701,942,1,5G,365,Netflix
C02864,P22,197,8227,780,1,4G,365,No OTT
C02865,P10,80,7953,787,1,4G,28,No OTT
C02866,P09,130,1047,1580,0,4G,365,No OTT
C02867,P05,147,9286,681,0,5G,84,No OTT
C02868,P16,78,8905,747,0,5G,56,Amazon Prime
C02869,P01,20,7483,1193,0,4G,365,No OTT
C02870,P12,82,7976,1820,0,5G,56,Amazon Prime
C02871,P06,167,7205,1170,0,5G,365,Netflix
C02872,P15,135,9491,1026,0,4G,28,No OTT
C02873,P19,63,9989,1661,1,5G,84,Hotstar
C02874,P11,64,9898,332,0,5G,28,Hotstar
C02875,P07,65,6775,156,1,4G,180,Hotstar
C02876,P15,69,3574,1363,0,4G,28,No OTT
C02877,P13,145,4608,1696,1,5G,365,Amazon Prime
C02878,P19,73,6043,505,0,5G,84,Hotstar
C02879,P18,164,2695,233,0,4G,180,No OTT
C02880,P09,188,8929,1821,1,4G,365,No OTT
C02881,P24,197,9874,827,1,4G,180,No OTT
C02882,P21,110,2286,1156,0,5G,28,No OTT
C02883,P18,143,9367,855,1,4G,180,No OTT
C02884,P06,62,8848,1039,0,5G,365,Netflix
C02885,P11,35,8106,945,1,5G,28,Hotstar
C02886,P09,130,5722,1828,1,4G,365,No OTT
C02887,P13,131,5969,1060,0,5G,365,Amazon Prime
C02888,P24,65,4730,1924,0,4G,180,No OTT
C02889,P02,45,6599,924,0,5G,56,Netflix
C02890,P20,74,8185,448,1,5G,180,Netflix
C02891,P04,111,4135,1302,0,4G,84,No OTT
C02892,P03,141,6079,697,1,4G,84,No OTT
C02893,P14,61,8798,1391,1,5G,28,No OTT
C02894,P10,90,3434,733,0,4G,28,No OTT
C02895,P13,142,4095,1581,1,5G,365,Amazon Prime
C02896,P17,46,8625,653,0,5G,28,Hotstar
C02897,P05,82,3855,533,1,5G,84,No OTT
C02898,P14,83,7709,131,1,5G,28,No OTT
C02899,P21,63,5646,111,0,5G,28,No OTT
C02900,P14,59,3828,1210,0,5G,28,No OTT
C02901,P09,188,5185,872,0,4G,365,No OTT
C02902,P22,95,9091,1061,1,4G,365,No OTT
C02903,P15,194,1604,316,0,4G,28,No OTT
C02904,P24,34,1871,1966,0,4G,180,No OTT
C02905,P09,194,7376,555,1,4G,365,No OTT
C02906,P24,89,3292,1056,1,4G,180,No OTT
C02907,P16,36,8183,1956,1,5G,56,Amazon Prime
C02908,P13,152,2530,1929,1,5G,365,Amazon Prime
C02909,P24,139,6389,618,0,4G,180,No OTT
C02910,P25,146,1754,1815,1,5G,365,Netflix
C02911,P07,134,8086,1500,0,4G,180,Hotstar
C02912,P24,150,3407,1377,1,4G,180,No OTT
C02913,P17,171,6588,1573,1,5G,28,Hotstar
C02914,P11,127,1264,769,1,5G,28,Hotstar
C02915,P05,181,3357,1455,1,5G,84,No OTT
C02916,P02,133,2225,1956,1,5G,56,Netflix
C02917,P07,129,7589,1975,1,4G,180,Hotstar
C02918,P02,167,3068,529,1,5G,56,Netflix
C02919,P24,71,3388,768,0,4G,180,No OTT
C02920,P19,53,8601,1486,1,5G,84,Hotstar
C02921,P21,115,9136,1445,1,5G,28,No OTT
C02922,P21,93,4779,1374,1,5G,28,No OTT
C02923,P04,52,4918,1287,1,4G,84,No OTT
C02924,P17,59,9479,1030,1,5G,28,Hotstar
C02925,P05,146,4087,871,1,5G,84,No OTT
C02926,P14,52,8269,489,1,5G,28,No OTT
C02927,P25,183,2959,1929,0,5G,365,Netflix
C02928,P09,66,7925,1252,1,4G,365,No OTT
C02929,P01,47,5672,1252,1,4G,365,No OTT
C02930,P15,195,1345,479,0,4G,28,No OTT
C02931,P09,78,3159,971,0,4G,365,No OTT
C02932,P02,54,8638,1353,0,5G,56,Netflix
C02933,P13,119,6569,1732,0,5G,365,Amazon Prime
C02934,P24,127,3781,1570,0,4G,180,No OTT
C02935,P05,125,4710,893,0,5G,84,No OTT
C02936,P16,104,7000,459,1,5G,56,Amazon Prime
C02937,P11,127,4048,1808,1,5G,28,Hotstar
C02938,P24,38,9652,635,1,4G,180,No OTT
C02939,P16,72,7021,1381,1,5G,56,Amazon Prime
C02940,P22,197,6990,389,0,4G,365,No OTT
C02941,P10,159,1602,734,1,4G,28,No OTT
C02942,P23,148,2597,1806,1,4G,28,No OTT
C02943,P14,164,6266,1280,0,5G,28,No OTT
C02944,P17,191,6350,864,1,5G,28,Hotstar
C02945,P12,194,1807,664,1,5G,56,Amazon Prime
C02946,P13,30,6295,1688,0,5G,365,Amazon Prime
C02947,P13,52,8317,1733,1,5G,365,Amazon Prime
C02948,P04,104,8183,839,1,4G,84,No OTT
C02949,P01,89,6266,763,1,4G,365,No OTT
C02950,P06,140,4954,427,0,5G,365,Netflix
C02951,P04,192,5770,344,0,4G,84,No OTT
C02952,P21,191,1851,1904,1,5G,28,No OTT
C02953,P18,39,5980,975,0,4G,180,No OTT
C02954,P05,52,9908,368,1,5G,84,No OTT
C02955,P10,64,1511,376,0,4G,28,No OTT
C02956,P14,60,1213,979,0,5G,28,No OTT
C02957,P17,94,8682,1457,1,5G,28,Hotstar
C02958,P15,84,6790,267,0,4G,28,No OTT
C02959,P09,125,5704,544,0,4G,365,No OTT
C02960,P18,33,6398,1615,1,4G,180,No OTT
C02961,P11,40,6526,1204,0,5G,28,Hotstar
C02962,P13,158,2619,487,0,5G,365,Amazon Prime
C02963,P14,46,9806,948,0,5G,28,No OTT
C02964,P05,38,9586,354,0,5G,84,No OTT
C02965,P17,194,3131,122,1,5G,28,Hotstar
C02966,P07,40,2654,1777,0,4G,180,Hotstar
C02967,P14,46,4151,1496,1,5G,28,No OTT
C02968,P21,154,4022,1377,1,5G,28,No OTT
